course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
B. Sc. (Hons) Biochemistry,Enzymes,2022,May-June,,https://drive.google.com/uc?export=download&id=1YKp7qMok8yHp_xZUpRmbjTvp5JGLzpbB,,[S] | UPC 2492011201 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Fundamentals of Recombinant DNA Technology,2025,May-June,,https://drive.google.com/uc?export=download&id=1HhM8URFDCD63WcO_o_sKdHcDyo89kF-x,,[S] | UPC 2492013603 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Gene Expression and Regulation,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1x7ZUUiNit91pss_25r4mL5MjzYIum_sg,,[S] | UPC 2492013503 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Gene Expression and Regulation,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1uZEK1BWC4okHo5de_Y-paZQiCsgcIobY,,[S] | UPC 2492013503 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Human Physiology,2024,May-June,,https://drive.google.com/uc?export=download&id=1PV1Yi8Z8mkZlNjua-RhhyHDh9H2KmZRz,,[S] | UPC 2492013601 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Membrane Biology,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1pgpfNutGjVwGEwiLPnb2ZMXz5WygtF--,,[S] | UPC 2492012303 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Metabolism of Carbohydrates,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1i4lJ9y-rT7nmHWwajac8YYkH36KPis5X,,[S] | UPC 2492011202 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Metabolism of Carbohydrates,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1sa0---y9SDN4Z-Gnc6gZMsyg00eIP7Nv,,[S] | UPC 2492011202 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Metabolism of Carbohydrates,2025,May-June,,https://drive.google.com/uc?export=download&id=1hKLhI2Sbl6zq5ZlQiN8uoah1_tJeZ5Tp,,[S] | UPC 2492011202 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Microbiology,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1e04oYo1W14ccGyhHI9iDvhYaeoZyn3cd,,[S] | UPC 2493012003 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Molecular Basis of Infectious Diseases,2024,May-June,,https://drive.google.com/uc?export=download&id=1MDzC9_CzFX-q7E6Q7zEYSGtNB4P-28Ye,,[S] | UPC 2493010013 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Proteins and Enzymes,2023,May-June,,https://drive.google.com/uc?export=download&id=1qN9-HkXmo-bNxCq1gjwmjN9-8efQaGLK,,[S] | UPC 2494001202/ 2494002001 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Techniques in Biochemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1W4h2Ij93zDhIfr7Nk1Rhq5iCWj6XBgUf,,[S] | UPC 2494001003/ 2494001203 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Membrane Biology,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1_Vg7nod4dyExBGvGWQebDijRss8gAw_m,,[S] | UPC 2492012303 | High (verify recommended)
B. Sc. (Hons) Biochemistry,Advanced Immunology,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=105I0NVgBeGFHOnSmfOfOvrXAtTboGb1X,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Advanced Immunology,2024,May-June,,https://drive.google.com/uc?export=download&id=124gb6ayeOOlIwacydxxREeRCf8bmxA6v,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Advanced Immunology,2022,May-June,,https://drive.google.com/uc?export=download&id=1JAelUFwCej1B1ctsuQTfSoEsAugCaiVx,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Nutrition Biochemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1z95Krybzsn4X0vyATli5nv-7MUS8EYB5,,[S] | UPC 2493012005 | Medium (verify required)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry,CHEMINFORMATICS,2023,May-June,,https://drive.google.com/uc?export=download&id=1LvWn4G8YelYduMDLt8YEvqGTBoLbl3fl,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Concepts in Genetics and Evolution,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=16zlX_Bd3DA5xTp9hqV5cSy5dMQyImOoO,,[S] | UPC 2492013502 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Concepts in Genetics and Evolution,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1nPvOZCluWLugwjpgBzvwnhTkyZvGekpa,,[S] | UPC 2492013502 | Medium (verify required)
B. Sc. (Hons) Biochemistry,"Gene Organization, Replication and Repair",2024,May-June,,https://drive.google.com/uc?export=download&id=1p7lsb6F98lX5FUjLnDjhjRpVsIwam5f7,,[S] | UPC 2492012403 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Tools of Genetic Engineering,2024,May-June,,https://drive.google.com/uc?export=download&id=1gJLM7RfTMuoEYQRSafU8E68BISq1tLB6,,[S] | UPC 2494000023 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Tools of Genetic Engineering,2022,May-June,,https://drive.google.com/uc?export=download&id=1oaOn9Rc9jZs0ku9j2B48eKhr1vNtkvZu,,[S] | UPC 2494000023 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Hormones: Biochemistry and Function,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1DqTYxLYSFvS6A0UYA0IgbXeEA_wkt8pL,,[S] | UPC 2492012402 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Hormones: Biochemistry and Function,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1sz-0jHyoB_2To0HY_O8Ozh64HIsZ47Dx,,[S] | UPC 2492012402 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Advanced Immunology,2023,May-June,,https://drive.google.com/uc?export=download&id=16kqEbi-bNle0GJlofcd17kmPUIDwHggE,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Advanced Immunology,2024,May-June,,https://drive.google.com/uc?export=download&id=1HBYEIdfJLCK1pqvJzQ2-wWdu7USWFuXo,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Advanced Immunology,2022,May-June,,https://drive.google.com/uc?export=download&id=1dEWvnSDiIHIbGhSXUkwRawEfpqNxanZh,,[S] | UPC TBA | Medium (verify required)
B. Sc. (Hons) Biochemistry,Metabolism of Amino Acids and Nucleotides,2024,May-June,,https://drive.google.com/uc?export=download&id=1HN70iWUh7TN-PpaoG6Cfq4Vu41tOiQ5P,,[S] | UPC 2492012401 | Medium (verify required)
B. Sc. (Hons) Biochemistry,Research Methodology (Mandatory),2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1wRI7fypMptE_D2nQec9XblQKlP-ORPSv,,[S] | UPC 2493010012 | Medium (verify required)
Biochemistry,Biochemistry,,Not Specified,,https://drive.google.com/uc?export=download&id=1ZD_HV1OOnWFAW9LNRszAfioU8ijeTnJ_,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,,Not Specified,,https://drive.google.com/uc?export=download&id=1CIc7SWJnRe-A0TdebAWgpoczf0WsO_4f,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,,Not Specified,,https://drive.google.com/uc?export=download&id=1yNmofTj77vGuA_IRkPoNiiykOZ3CKYQB,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,,Not Specified,,https://drive.google.com/uc?export=download&id=1BrDQgcb_N_l0x59q8UC6QPIEOz4EtpYn,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,,Not Specified,,https://drive.google.com/uc?export=download&id=10U80zNBJZVa4h80ttcJ24OYTtmqgzC8F,,[S] | Unmatched (manual mapping needed)
