course,subject,yearrange,semestergroup,semester,fileurl,filename,note
B.A. (Programme) Geography,Population Geography (Paper 1),2023,Semester 2,2,https://drive.google.com/file/d/140wl5dhM7GKzA8qRfFLxJbNSmrIEeAx1/view,08_Population_Geography_BA_Programme_Paper_1_Pages_29-32.pdf,Google Drive Archive
B.A. (Programme) Geography,Population Geography (Paper 2),2023,Semester 2,2,https://drive.google.com/file/d/1ZZM0KaFyBXbKDviwN0QVlk5RAiw62t-N/view,09_Population_Geography_BA_Programme_Paper_2_Pages_33-36.pdf,Google Drive Archive
B.A. (Programme) Geography,Economic Geography (Paper 1),2025,Semester 4,4,https://drive.google.com/file/d/14rhmUZytu4qY5icCrnAGlQTf_PtHCP3s/view,14_Economic_Geography_BA_Programme_Paper_1_Pages_53-56.pdf,Google Drive Archive
B.A. (Programme) Geography,Economic Geography (Paper 2),2025,Semester 4,4,https://drive.google.com/file/d/18k2FUO7k6nKD_JFADtonZihSagX0aQt0/view,15_Economic_Geography_BA_Programme_Paper_2_Pages_57-60.pdf,Google Drive Archive
B.A. (Programme) Geography,Environmental Geography,2024,Semester 4,4,https://drive.google.com/file/d/1x-JNHAuffflyG0SsOWllp87ygr2f_Yvq/view,14_Environmental_Geography_BA_Programme_Pages_53-56.pdf,Google Drive Archive
B.A. (Programme) Geography,Environmental Geography (Paper 1),2023,Semester 4,4,https://drive.google.com/file/d/1SdsUl4JMaiAmJksYPlpt-nUFtpx6Yasd/view,12_Environmental_Geography_BA_Programme_Paper_1_Pages_45-48.pdf,Google Drive Archive
B.A. (Programme) Geography,Environmental Geography (Paper 2),2023,Semester 4,4,https://drive.google.com/file/d/1PCZtrIX-kQvr2-QsHgvFZvwFNNok_xYr/view,13_Environmental_Geography_BA_Programme_Paper_2_Pages_49-52.pdf,Google Drive Archive
B.A. (Programme) Geography,Oceanography,2025,Semester 4,4,https://drive.google.com/file/d/1LFqiTwR9EiacM3wOY-dbhQkyd7V-wMfY/view,16_Oceanography_DSC_BA_Programme_Pages_61-64.pdf,Type: DSC
B.A. (Programme) Geography,Evolution of Geographical Thought,2025,Semester 6,6,https://drive.google.com/file/d/1apTGKkA8-1FrsBDWD0fmw_T6X-TjsDhy/view,19_Evolution_of_Geographical_Thought_BA_Programme_Pages_73-76.pdf,Google Drive Archive
B.A. (Programme) Geography,Introduction to GIScience,2023,Semester 6,6,https://drive.google.com/file/d/121n7I_uLecLInRlZYjurUqgm7FN7p3mh/view,14_Introduction_to_GIScience_BA_Programme_Pages_53-56.pdf,Google Drive Archive
B.A. (Programme) Geography,Introduction to GIScience,2024,Semester 6,6,https://drive.google.com/file/d/1Tz1r_BwMRgfx2xXz6nDbJcaYenSo4OQA/view,15_Introduction_to_GIScience_BA_Programme_Pages_57-60.pdf,Google Drive Archive
B.A. (Programme) Geography,Environment and Ecology,2026,Full Archive,,https://drive.google.com/file/d/1liV1U0RUyWJgQw21rw9MhN7mcdxYki7O/view,14_Environment_and_Ecology_BA_Programme_Semester_5.pdf,Google Drive Archive
B.A. (Programme) Political Science,Introduction to Political Theory,2025,Semester 1,1,https://drive.google.com/file/d/16lnBKTG2XpQpr64tPjodNr01jvWvkiYn/view,2025 - Introduction to Political Theory - Semester I - pages 40-41.pdf,Pages: 40-41
B.A. (Programme) Political Science,Public Administration in India,2025,Semester 1,1,https://drive.google.com/file/d/1Fv2FcUsoWQ5IHWL_cTl9FiMIyzQoX5iF/view,2025 - Public Administration in India - Semester I - pages 42-43.pdf,Pages: 42-43
B.A. (Programme) Political Science,India's Foreign Policy,2022,Semester 2,2,https://drive.google.com/file/d/100hPRmn2MD-bVmsZgUueTw-h-oK95nWe/view,2022 - India's Foreign Policy - Semester II - pages 117-120.pdf,Pages: 117-120
B.A. (Programme) Political Science,India's Foreign Policy,2023,Semester 2,2,https://drive.google.com/file/d/1Za3ItvwrJsqA3_Ed5nxpzUn8qR0j7kqf/view,2023 - India's Foreign Policy - Semester II - pages 73-76.pdf,Pages: 73-76
B.A. (Programme) Political Science,Indian Government and Politics,2022,Semester 2,2,https://drive.google.com/file/d/1r3LU65NSJnweWR23IM5RlxfuCYHcn5L3/view,2022 - Indian Government and Politics - Semester II - pages 77-84.pdf,Pages: 77-84
B.A. (Programme) Political Science,Indian Government and Politics,2022,Semester 2,2,https://drive.google.com/file/d/1alGwNGm8nFHheHlnkY2OHq57V3e962zY/view,2022 - Indian Government and Politics - Semester II - pages 113-116.pdf,Pages: 113-116
B.A. (Programme) Political Science,Indian Government and Politics,2022,Semester 2,2,https://drive.google.com/file/d/1q9s0sGNHkUtVD7aHAKlU9QFeLCuC6kqf/view,2022 - Indian Government and Politics - Semester II - pages 121-124.pdf,Pages: 121-124
B.A. (Programme) Political Science,Indian Government and Politics,2023,Semester 2,2,https://drive.google.com/file/d/1nZMm6VpQTHO2BcfzwFe1JfmHUZcKIn1y/view,2023 - Indian Government and Politics - Semester II - pages 65-68.pdf,Pages: 65-68
B.A. (Programme) Political Science,Indian Government and Politics,2023,Semester 2,2,https://drive.google.com/file/d/1Qy6XhjnsNfLbDEsVyU1jCG7YCYtN9QgS/view,2023 - Indian Government and Politics - Semester II - pages 69-72.pdf,Pages: 69-72
B.A. (Programme) Political Science,Indian Government and Politics,2024,Semester 2,2,https://drive.google.com/file/d/1r9Vql_YQdblRVCnRYKbOOJIEPGnezW4_/view,2024 - Indian Government and Politics - Semester II - pages 47-50.pdf,Pages: 47-50
B.A. (Programme) Political Science,Indian Government and Politics,2024,Semester 2,2,https://drive.google.com/file/d/1JbuY_6Tq4kSZ_L9R8S_TNNnbYRY6LVKT/view,2024 - Indian Government and Politics - Semester II - pages 51-53.pdf,Pages: 51-53
B.A. (Programme) Political Science,"Introduction to International Relations -  Theories, Concepts and Debates",2022,Semester 2,2,https://drive.google.com/file/d/1HbjVMhyQxwUYQaEWoJ80WNjw0ZhMoYYF/view,"2022 - Introduction to International Relations -  Theories, Concepts and Debates - Semester II - pages 109-112.pdf",Pages: 109-112
B.A. (Programme) Political Science,"Introduction to International Relations -  Theories, Concepts and Debates",2023,Semester 2,2,https://drive.google.com/file/d/1OdGTIlLwVdEp3MClgD0oIBcKoanwE2Xp/view,"2023 - Introduction to International Relations -  Theories, Concepts and Debates - Semester II - pages 77-80.pdf",Pages: 77-80
B.A. (Programme) Political Science,Ancient and Medieval Indian Political Thought,2025,Semester 3,3,https://drive.google.com/file/d/1yXXPqcpFzdcczHLEkZkobQs0D2Y_siYX/view,2025 - Ancient and Medieval Indian Political Thought - Semester III - pages 54-55.pdf,Pages: 54-55
B.A. (Programme) Political Science,Ancient and Medieval Indian Political Thought,2025,Semester 3,3,https://drive.google.com/file/d/1QLFok-Gt0U_9cqwQ9QfAmYXZ3DTcgaK_/view,2025 - Ancient and Medieval Indian Political Thought - Semester III - pages 64-65.pdf,Pages: 64-65
B.A. (Programme) Political Science,Contemporary Policy and Institutional Framework,2025,Semester 3,3,https://drive.google.com/file/d/1WnYtPoTdYKg88hhCfePYqrgZSPEBDITw/view,2025 - Contemporary Policy and Institutional Framework - Semester III - pages 46-53.pdf,Pages: 46-53
B.A. (Programme) Political Science,Contemporary Policy and Institutional Framework,2025,Semester 3,3,https://drive.google.com/file/d/107fW60oSPKMe9Kbm0UdN4wiy_wJ0NezS/view,2025 - Contemporary Policy and Institutional Framework - Semester III - pages 56-63.pdf,Pages: 56-63
B.A. (Programme) Political Science,Comparative Government and Politics,2023,Semester 4,4,https://drive.google.com/file/d/1DmiPxFOza55k-9VnS7OSmQ2-esJ5ezPZ/view,2023 - Comparative Government and Politics - Semester IV - pages 81-84.pdf,Pages: 81-84
B.A. (Programme) Political Science,Comparative Government and Politics,2023,Semester 4,4,https://drive.google.com/file/d/1aAIAU3hx0G_dtK68YKBb7x42dGNtssev/view,2023 - Comparative Government and Politics - Semester IV - pages 85-88.pdf,Pages: 85-88
B.A. (Programme) Political Science,Comparative Government and Politics,2024,Semester 4,4,https://drive.google.com/file/d/1WA9UrImqryCa9SeFb0Uczk67BuxTkitW/view,2024 - Comparative Government and Politics - Semester IV - pages 54-57.pdf,Pages: 54-57
B.A. (Programme) Political Science,Comparative Government and Politics,2024,Semester 4,4,https://drive.google.com/file/d/1s_PXi9Py4H6_80F2LbDKI5CdeS5xJWrb/view,2024 - Comparative Government and Politics - Semester IV - pages 58-61.pdf,Pages: 58-61
B.A. (Programme) Political Science,Comparative Government and Politics,2024,Semester 4,4,https://drive.google.com/file/d/1LpNsdf8Sfpl88m8OxY2gUNUeEFCqSorI/view,2024 - Comparative Government and Politics - Semester IV - pages 62-65.pdf,Pages: 62-65
B.A. (Programme) Political Science,Introduction to International Relations,2022,Semester 4,4,https://drive.google.com/file/d/1REZB5gm3dbOgJqBb-VoWCoyvM-yvbyPf/view,2022 - Introduction to International Relations - Semester IV - pages 89-92.pdf,Pages: 89-92
B.A. (Programme) Political Science,Introduction to International Relations,2023,Semester 4,4,https://drive.google.com/file/d/1z56Y0QmZ9SuyASY7xPiF3ciZqXMHzBqT/view,2023 - Introduction to International Relations - Semester IV - pages 57-60.pdf,Pages: 57-60
B.A. (Programme) Political Science,Public Administration in India,2023,Semester 4,4,https://drive.google.com/file/d/1ZytjSInYDsK7cGYi9GBPaYJlOp9wMPI4/view,2023 - Public Administration in India - Semester IV - pages 109-110.pdf,Pages: 109-110
B.A. (Programme) Political Science,Public Institutions in India,2023,Semester 4,4,https://drive.google.com/file/d/18KY3MFT5snnnSiDQZlluqiYBnaNZEUTF/view,2023 - Public Institutions in India - Semester IV - pages 105-108.pdf,Pages: 105-108
B.A. (Programme) Political Science,Public Institutions in India,2024,Semester 4,4,https://drive.google.com/file/d/1vzxJe2LjC0bzPSfyZM74ep1DThAb32Fy/view,2024 - Public Institutions in India - Semester IV - pages 66-69.pdf,Pages: 66-69
B.A. (Programme) Political Science,Public Opinion & Survey Research,2022,Semester 4,4,https://drive.google.com/file/d/1543MQIuzFO168qY_e9pvHiQgWjGSAT5Z/view,2022 - Public Opinion & Survey Research - Semester IV - pages 85-88.pdf,Pages: 85-88
B.A. (Programme) Political Science,International Political Economy,2025,Semester 5,5,https://drive.google.com/file/d/1w33HpNiMaPXs8Te3EJEAgDmsRWU09dq2/view,2025 - International Political Economy - Semester V - pages 75-76.pdf,Pages: 75-76
B.A. (Programme) Political Science,Themes in Comparative Political Theory,2025,Semester 5,5,https://drive.google.com/file/d/1fvF_Szhbg0IDNK7Za4T7peRkp2VAStde/view,2025 - Themes in Comparative Political Theory - Semester V - pages 68-70.pdf,Pages: 68-70
B.A. (Programme) Political Science,Comparative Political Systems,2024,Semester 6,6,https://drive.google.com/file/d/1emFbFPp-Ygf9Eo9-bO95f1WxUAmhlq53/view,2024 - Comparative Political Systems - Semester VI - pages 78-81.pdf,Pages: 78-81
B.A. (Programme) Political Science,Conflict and Peace Building,2022,Semester 6,6,https://drive.google.com/file/d/17XR9DHAQp47N_isuJH4mbFw5CEwmhM9T/view,2022 - Conflict and Peace Building - Semester VI - pages 93-96.pdf,Pages: 93-96
B.A. (Programme) Political Science,Democracy and Governance,2022,Semester 6,6,https://drive.google.com/file/d/10IXBMUx6ytR_N1OvH9yr2XPfsBjZuWau/view,2022 - Democracy and Governance - Semester VI - pages 97-100.pdf,Pages: 97-100
B.A. (Programme) Political Science,Democracy and Governance,2022,Semester 6,6,https://drive.google.com/file/d/1_0u9leGl9_KqoaxRo5wYc_V0oJWUa4LY/view,2022 - Democracy and Governance - Semester VI - pages 101-104.pdf,Pages: 101-104
B.A. (Programme) Political Science,Democracy and Governance,2023,Semester 6,6,https://drive.google.com/file/d/1x5BR3fd8QKqW22QGGhSdBn1wfebDQDIU/view,2023 - Democracy and Governance - Semester VI - pages 93-96.pdf,Pages: 93-96
B.A. (Programme) Political Science,Democracy and Governance,2023,Semester 6,6,https://drive.google.com/file/d/1FG0wROl-v3go5ZKwxJrrNE5SCQV-QDgE/view,2023 - Democracy and Governance - Semester VI - pages 101-104.pdf,Pages: 101-104
B.A. (Programme) Political Science,Democracy and Governance,2023,Semester 6,6,https://drive.google.com/file/d/1F2IrI_wo1NaxZA33NfuZZWNuIsMPMIbP/view,2023 - Democracy and Governance - Semester VI - pages 115-118.pdf,Pages: 115-118
B.A. (Programme) Political Science,Democracy and Governance,2023,Semester 6,6,https://drive.google.com/file/d/1yCqQEssxEG-aiJ5ubCNY3Z37kjDE-e1Q/view,2023 - Democracy and Governance - Semester VI - pages 123-126.pdf,Pages: 123-126
B.A. (Programme) Political Science,Economy and Politics -  Histories of Capitalism and Colonialism II,2022,Semester 6,6,https://drive.google.com/file/d/1W3vloVhW_xFyeKFtAd_E9yuh-lY17pV0/view,2022 - Economy and Politics -  Histories of Capitalism and Colonialism II - Semester VI - pages 105-108.pdf,Pages: 105-108
B.A. (Programme) Political Science,"Human Rights, Gender and Environment",2023,Semester 6,6,https://drive.google.com/file/d/11sQk3ma9NaBlTe3YZSTeSO7f-Mmh8xMa/view,"2023 - Human Rights, Gender and Environment - Semester VI - pages 61-64.pdf",Pages: 61-64
B.A. (Programme) Political Science,Perspectives on Public Administration,2024,Semester 6,6,https://drive.google.com/file/d/1L7PUZutOLOYOdKoQuRduvODEXD9M8-N2/view,2024 - Perspectives on Public Administration - Semester VI - pages 70-73.pdf,Pages: 70-73
B.A. (Programme) Political Science,Perspectives on Public Administration,2024,Semester 6,6,https://drive.google.com/file/d/1fRdWRaYwW-N9V2SIFIp32x_rEhCbLtr4/view,2024 - Perspectives on Public Administration - Semester VI - pages 74-77.pdf,Pages: 74-77
B.A. (Programme) Political Science,Understanding Globalization,2022,Semester 6,6,https://drive.google.com/file/d/14VbxpijOLIcVWT97EjwCuKylpDhBlMPd/view,2022 - Understanding Globalization - Semester VI - pages 125-128.pdf,Pages: 125-128
B.A. (Programme) Political Science,Understanding Globalization,2022,Semester 6,6,https://drive.google.com/file/d/19EmC-5EL8yy1PQKwDX2bNXV0aNOaNqTp/view,2022 - Understanding Globalization - Semester VI - pages 129-132.pdf,Pages: 129-132
B.A. (Programme) Political Science,Understanding Globalization,2023,Semester 6,6,https://drive.google.com/file/d/1K9jHxupza4voIC_w1cyc2E3wUnpkZkAc/view,2023 - Understanding Globalization - Semester VI - pages 89-92.pdf,Pages: 89-92
B.A. (Programme) Political Science,Understanding Globalization,2023,Semester 6,6,https://drive.google.com/file/d/183ljuhFH81DFjN0EHOEJd6mdJ-o4KpHX/view,2023 - Understanding Globalization - Semester VI - pages 97-100.pdf,Pages: 97-100
B.A. (Programme) Political Science,Understanding Globalization,2023,Semester 6,6,https://drive.google.com/file/d/1mdPTSxeIORuR51WogKZ2oPO_3pSSiPv7/view,2023 - Understanding Globalization - Semester VI - pages 111-114.pdf,Pages: 111-114
B.A. (Programme) Political Science,Understanding Globalization,2023,Semester 6,6,https://drive.google.com/file/d/1B12GdT9rfoSJJvYscT3T_ZqZtKhfwTt-/view,2023 - Understanding Globalization - Semester VI - pages 119-122.pdf,Pages: 119-122
B.A. (Programme) Political Science,Analysis of Policies,2025,Semester 7,7,https://drive.google.com/file/d/1iqoeZdlwr-ILS2faBP4FKKd3e624zj19/view,2025 - Analysis of Policies - Semester VII - pages 101-102.pdf,Pages: 101-102
B.A. (Programme) Political Science,Elections and Data Driven Electoral Analysis,2025,Semester 7,7,https://drive.google.com/file/d/1SN0YMIM3IJTpYVSXqCEOuPZpLqKFGpeR/view,2025 - Elections and Data Driven Electoral Analysis - Semester VII - pages 99-100.pdf,Pages: 99-100
B.A. (Programme) Political Science,Themes in Western Political Philosophy,2025,Semester 7,7,https://drive.google.com/file/d/1bijIbM3S08KgJuQvuHfj1D1UbnwmT1qd/view,2025 - Themes in Western Political Philosophy - Semester VII - pages 83-84.pdf,Pages: 83-84
B.A. (Programme) Political Science,Themes in Western Political Philosophy,2025,Semester 7,7,https://drive.google.com/file/d/1DUDRCXGpfg9K5RdTOKbfPboXSJHEUMPX/view,2025 - Themes in Western Political Philosophy - Semester VII - pages 85-86.pdf,Pages: 85-86
B.A. (Programme) Political Science,Understanding Globalisation,2025,Semester 7,7,https://drive.google.com/file/d/1CzsW9RHco9vKJr8W1CUD6d1ipQlrug-S/view,2025 - Understanding Globalisation - Semester VII - pages 87-90.pdf,Pages: 87-90
B.A. (Programme) Political Science,Understanding Globalisation,2025,Semester 7,7,https://drive.google.com/file/d/1oW8uqjwTfivdZkowov4FjjJ__JE2CwQd/view,2025 - Understanding Globalisation - Semester VII - pages 95-98.pdf,Pages: 95-98
Common Programme Group,Ancient and Medieval Indian Political Thought,2025,Semester 3,3,https://drive.google.com/file/d/1BLQc_yR8QQrCjsj-Lu-yHFGyHcPafKmi/view,2025 - Ancient and Medieval Indian Political Thought - Semester III - pages 44-45.pdf,Pages: 44-45
Common Programme Group,Theory and Practice of Democracy,2025,Semester 3,3,https://drive.google.com/file/d/12i2Xmdc9xHEK3lZkHcswFG-gbcC5vu1T/view,2025 - Theory and Practice of Democracy - Semester III - pages 66-67.pdf,Pages: 66-67
Common Programme Group,Introduction to International Relations,2025,Semester 5,5,https://drive.google.com/file/d/1uf6KwKSX0fMAn6CZCDLobtSA-1Um9kcE/view,2025 - Introduction to International Relations - Semester V - pages 79-80.pdf,Pages: 79-80
Common Programme Group,Understanding Ambedkar,2025,Semester 5,5,https://drive.google.com/file/d/1MUTkiAUFiNTXgZhtJCw3C_VbFns7jAnh/view,2025 - Understanding Ambedkar - Semester V - pages 77-78.pdf,Pages: 77-78
Common Programme Group,Understanding Ambedkar,2025,Semester 5,5,https://drive.google.com/file/d/1rpKJJa-jyAS5kOwf4Exua9vw5VGRMI-y/view,2025 - Understanding Ambedkar - Semester V - pages 81-82.pdf,Pages: 81-82
Political Science (General / Concurrent),Political Process in India,2025,Semester 5,5,https://drive.google.com/file/d/1FcA3Cb5L6WONu48yJY78W-mJKBGT5hqg/view,2025 - Political Process in India - Semester V - pages 73-74.pdf,Pages: 73-74
