course,subject,yearrange,semestergroup,semester,fileurl,filename,note
B.A. (Hons.) History,Rise of the Modern West - I,2026,Semester 3,3,https://drive.google.com/file/d/1ObRXza3Yqgbof7_I_kdsvYe7_6nn0PoS/view,2026_sem-3_dsc-2_upc-2312102302_qp-5159.pdf,UPC: 2312102302 | QP: 5159 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of India V (c. 1500-1600),2023,Semester 4,4,https://drive.google.com/file/d/16aKOjsHX7T02-UJlAUkYGr4Y0yjLVZNP/view,2023_sem-4_dsc-1_upc-12311406.pdf,UPC: 12311406 | Type: Core/DSC | Scheme: Mixed (CBCS/UGCF)
B.A. (Hons.) History,History of India V (c. 1500-1600),2024,Semester 4,4,https://drive.google.com/file/d/1ro_6w-FHLxXWzbQbwo6S7vQESYJuy-IY/view,2024_sem-4_dsc-1_upc-12311406_qp-1457.pdf,UPC: 12311406 | QP: 1457 | Type: Core | Scheme: CBCS/legacy
B.A. (Hons.) History,History of India VI (c. 1750-1857),2023,Semester 4,4,https://drive.google.com/file/d/1xJPfa4S0yV9gXnV1QfZDj88xhmIOIPBc/view,2023_sem-4_dsc-2_upc-12311407.pdf,UPC: 12311407 | Type: Core/DSC | Scheme: Mixed (CBCS/UGCF)
B.A. (Hons.) History,History of India VI (c. 1750-1857),2024,Semester 4,4,https://drive.google.com/file/d/1EwHQmHixo7YooDKdxdkzBQTNnEDlvvRX/view,2024_sem-4_dsc-2_upc-12311407_qp-1764.pdf,UPC: 12311407 | QP: 1764 | Type: Core | Scheme: CBCS/legacy
B.A. (Hons.) History,History of India-IV (c. 1200-1500),2024,Semester 4,4,https://drive.google.com/file/d/1s-j4sfkDYkWC3uxlCmJmZuRP8xn8zkCy/view,2024_sem-4_dsc-1_upc-2312102401_qp-5115.pdf,UPC: 2312102401 | QP: 5115 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of India-IV (c. 1200-1500),2025,Semester 4,4,https://drive.google.com/file/d/1JGV3w8pKTtxnHeYleVP_AEe7KisX9sKZ/view,2025_sem-4_dsc-1_upc-2312102401_qp-6014.pdf,UPC: 2312102401 | QP: 6014 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of Modern Japan (c. 1868-1950s),2024,Semester 4,4,https://drive.google.com/file/d/1IpMUs2oX75mWlII_3Ypnc1V9KsKsMOwM/view,2024_sem-4_dsc-3_upc-2312102403_qp-5220_set-01.pdf,UPC: 2312102403 | QP: 5220 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of Modern Japan (c. 1868-1950s),2025,Semester 4,4,https://drive.google.com/file/d/1umhFe43bIq64P526Ob7DBr0Cu7FvtE-o/view,2025_sem-4_dsc-3_upc-2312102403_qp-6131.pdf,UPC: 2312102403 | QP: 6131 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,Rise of the Modern West-II,2023,Semester 4,4,https://drive.google.com/file/d/1NYRXRsYY4UmYISPtkr-KkrAmsCfNozAv/view,2023_sem-4_dsc-2_upc-12311405.pdf,UPC: 12311405 | Type: Core/DSC | Scheme: Mixed (CBCS/UGCF)
B.A. (Hons.) History,Rise of the Modern West-II,2024,Semester 4,4,https://drive.google.com/file/d/1kHULV6kcHt4z0IrYwNyGizWRUfSRJGpc/view,2024_sem-4_dsc-2_upc-2312102402_qp-5172.pdf,UPC: 2312102402 | QP: 5172 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,Rise of the Modern West-II,2025,Semester 4,4,https://drive.google.com/file/d/15vvrqR_MuuSb4GtTq9Lfn2ZpShMr4UrB/view,2025_sem-4_dsc-2_upc-2312102402_qp-6075.pdf,UPC: 2312102402 | QP: 6075 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of Africa (c. 1500-1960s),2026,Semester 5,5,https://drive.google.com/file/d/1ONzJGR-e8DD-0UVwsvMaIWzFkl5Dql2h/view,2026_sem-5_dse-3_upc-2313100011_qp-5299.pdf,UPC: 2313100011 | QP: 5299 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,History of India V (c. 1500-1600),2026,Semester 5,5,https://drive.google.com/file/d/1gf3PG24GyIRlnBzlwxx_-P_AFApXtF2S/view,2026_sem-5_dsc-1_upc-2312103501_qp-5015.pdf,UPC: 2312103501 | QP: 5015 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of India VI (c. 1750-1857),2026,Semester 5,5,https://drive.google.com/file/d/1dZanRgTJvIlcrCelnAh8EAHdIQZnyoqb/view,2026_sem-5_dsc-2_upc-2312103502_qp-5132.pdf,UPC: 2312103502 | QP: 5132 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of Modern Europe-I,2026,Semester 5,5,https://drive.google.com/file/d/1hq82wmc392_OPJ4TMqfsRjATJo3Yk2U7/view,2026_sem-5_dsc-3_upc-2312103503_qp-5214.pdf,UPC: 2312103503 | QP: 5214 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of the USSR: From Revolution to Disintegration (c. 1917-1991),2026,Semester 5,5,https://drive.google.com/file/d/1K-rn86968huNBMF5LAYaEcp_AuuH5Itc/view,2026_sem-5_dse-1_upc-2313100009_qp-15620.pdf,UPC: 2313100009 | QP: 15620 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,Fundamentals of Historical Methodology,2025,Semester 6,6,https://drive.google.com/file/d/1A4hNyeaHynpciAnuwA6DcGqTLyIFL9Xj/view,2025_sem-6_dse-2-minor-dse-4-minor_upc-2313100014_qp-6269_set-01.pdf,UPC: 2313100014 | QP: 6269 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,Fundamentals of Historical Methodology,2025,Semester 6,6,https://drive.google.com/file/d/1Smz98Uj4zE5I7ZTKrzklhNgBCmTdrIqV/view,2025_sem-6_dse-2-minor-dse-4-minor_upc-2313100014_qp-7584_set-02.pdf,UPC: 2313100014 | QP: 7584 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,History of India-VII (c. 1600-1750),2025,Semester 6,6,https://drive.google.com/file/d/1wp4oW-JTpICu7iR1Eu7MjDN-A36jwxOC/view,2025_sem-6_dsc-1_upc-2312103601_qp-6045.pdf,UPC: 2312103601 | QP: 6045 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of India-VIII (c. 1857-1950),2024,Semester 6,6,https://drive.google.com/file/d/1J1gH1sxWDye9bCT8fvFz62lMMgfI3Chl/view,2024_sem-6_dsc-2_upc-12311603_qp-1364.pdf,UPC: 12311603 | QP: 1364 | Type: Core | Scheme: CBCS/legacy
B.A. (Hons.) History,History of India-VIII (c. 1857-1950),2025,Semester 6,6,https://drive.google.com/file/d/1ZCl7fVoD8bmBGmqUhSI9vu_pFMIyeA_-/view,2025_sem-6_dsc-2_upc-2312103602_qp-6103.pdf,UPC: 2312103602 | QP: 6103 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of Modern Europe II,2024,Semester 6,6,https://drive.google.com/file/d/1TQL0mZcP7oppq_sWUgpokSeZKxYTrZk5/view,2024_sem-6_dsc-3_upc-12311604_qp-1412.pdf,UPC: 12311604 | QP: 1412 | Type: Core | Scheme: CBCS/legacy
B.A. (Hons.) History,History of Modern Europe II,2025,Semester 6,6,https://drive.google.com/file/d/1u8h3MBi23mEcvUmacpr4v2nye-3849pz/view,2025_sem-6_dsc-3_upc-2312103603_qp-6158.pdf,UPC: 2312103603 | QP: 6158 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,History of Modern Japan (c. 1868-1950s),2024,Semester 6,6,https://drive.google.com/file/d/1yTB7nMrckgX72tZhPSftaf87IFDDndce/view,2024_sem-6_dsc-3_upc-12317617_qp-1677_set-02.pdf,UPC: 12317617 | QP: 1677 | Type: DSE | Scheme: CBCS
B.A. (Hons.) History,History of the USA: Reconstruction to New Age Politics,2023,Semester 6,6,https://drive.google.com/file/d/1-fKHEiudzBlbN-w5CTq5VhhrUbcepL7h/view,2023_sem-6_dsc-3_upc-12317608_set-01.pdf,UPC: 12317608 | Type: DSE | Scheme: Mixed (CBCS/UGCF)
B.A. (Hons.) History,History of the USA: Reconstruction to New Age Politics,2024,Semester 6,6,https://drive.google.com/file/d/1VUjZDxOLja7-KrWWn-YVzThECLBh-Alq/view,2024_sem-6_dsc-3_upc-12317608_qp-1523_set-01.pdf,UPC: 12317608 | QP: 1523 | Type: DSE | Scheme: CBCS/legacy
B.A. (Hons.) History,History of the USSR: The Soviet Experience (1945-1991),2023,Semester 6,6,https://drive.google.com/file/d/1v_AJgB_xcE6AGhQkT_rGoAC-rKvpfM25/view,2023_sem-6_dse-1_upc-12317609.pdf,UPC: 12317609 | Type: DSE | Scheme: Mixed (CBCS/UGCF)
B.A. (Hons.) History,History of the USSR: The Soviet Experience (1945-1991),2024,Semester 6,6,https://drive.google.com/file/d/1N8zOwFat1zRw2qA873R77jFoqM6IXTWP/view,2024_sem-6_dse-1_upc-12317609_qp-1524.pdf,UPC: 12317609 | QP: 1524 | Type: DSE | Scheme: CBCS/legacy
B.A. (Hons.) History,Fundamentals of Historical Methodology,2026,Semester 7,7,https://drive.google.com/file/d/1FEGYiFh6WQi5t_hjZJ1KHMmKVjb-uQ2y/view,2026_sem-7_dse-2-minor-dse-4-minor_upc-2313100014_qp-10699.pdf,UPC: 2313100014 | QP: 10699 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,Reading Sources in Indian History: An Introduction to Literary Traditions I,2026,Semester 7,7,https://drive.google.com/file/d/1JOjN1_363NliWI6gax15SGxP8RMvkNLK/view,2026_sem-7_none_upc-2312104701_qp-5105.pdf,UPC: 2312104701 | QP: 5105 | Type: DSC | Scheme: UGCF/NEP
B.A. (Hons.) History,Sources and the Practice of History-I,2026,Semester 7,7,https://drive.google.com/file/d/1vDGqK9tkK0ifMdCsCcVNjRq0VeFlSplY/view,2026_sem-7_dse-1_upc-2313100017_qp-10700.pdf,UPC: 2313100017 | QP: 10700 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,Archaeology: Theory and Practice,2026,Semester 8,8,https://drive.google.com/file/d/1h7ALLUca7YZAzggRwM4cXUQCZO2KPnO0/view,2026_sem-8_dse-3_upc-2313100019_qp-10702.pdf,UPC: 2313100019 | QP: 10702 | Type: DSE | Scheme: UGCF/NEP
B.A. (Hons.) History,Practice of History-I,2026,Semester 8,8,https://drive.google.com/file/d/1xr38U3X7GWJKOwKJR3JP59Ykx_YzSUMd/view,2026_sem-8_dse-2_upc-2313100018_qp-10701.pdf,UPC: 2313100018 | QP: 10701 | Type: DSE | Scheme: UGCF/NEP
B.A. Multidisciplinary History,History of India 1700-1857,2026,Semester 5,5,https://drive.google.com/file/d/1wJnFeC0TgVT7if3lM-pq9XV_9qEt5tyU/view,2026_sem-5_dsc-1_upc-2312203501_qp-6269_set-01.pdf,UPC: 2312203501 | QP: 6269 | Type: DSC | Scheme: UGCF/NEP
B.A. Multidisciplinary History,History of India 1700-1857,2026,Semester 5,5,https://drive.google.com/file/d/1MaLPZZ4-YCgZT2x9Cy0n1sju9cGSOIQj/view,2026_sem-5_dsc-1_upc-2312203501_qp-6435_set-02.pdf,UPC: 2312203501 | QP: 6435 | Type: DSC | Scheme: UGCF/NEP
B.A. Multidisciplinary History,Urbanisation and Urbanism in Indian History,2026,Semester 5,5,https://drive.google.com/file/d/16vRgJjcnVwta9aoD80IJOegBb3hV1cXz/view,2026_sem-5_dse-2_upc-2313200006_qp-6641.pdf,UPC: 2313200006 | QP: 6641 | Type: DSE | Scheme: UGCF/NEP
B.A. Multidisciplinary History,"History of India, c. 1858-1947",2025,Semester 6,6,https://drive.google.com/file/d/1CyI7sCd7IGqTuXMYhA6JDuZ-X3n2Rss2/view,2025_sem-6_dsc-1_upc-2312203601_qp-7361_set-01.pdf,UPC: 2312203601 | QP: 7361 | Type: DSC | Scheme: UGCF/NEP
B.A. Multidisciplinary History,"History of India, c. 1858-1947",2025,Semester 6,6,https://drive.google.com/file/d/1aKa7RUAUg8eKVNY9lTYUqfl1yGeF8aaX/view,2025_sem-6_dsc-1_upc-2312203601-sol_qp-7397_set-02.pdf,UPC: 2312203601 (SOL) | QP: 7397 | Type: DSC | Scheme: UGCF/NEP
B.A. Multidisciplinary History,"Communicating Culture: Tellings, Representations and Leisure",2026,Semester 7,7,https://drive.google.com/file/d/194L5NXy7hJuyrLq_EPWEmts-o0plXesu/view,2026_sem-7_dse-6_upc-2313200018_qp-10706.pdf,UPC: 2313200018 | QP: 10706 | Type: DSE | Scheme: UGCF/NEP
B.A. Multidisciplinary History,Cultural Transaction Between India and the World,2026,Semester 7,7,https://drive.google.com/file/d/1YBaLrN1iPc0Y42Tm5MxhSsjtCXvl4GZR/view,2026_sem-7_dse-3_upc-2313200020_qp-10708.pdf,UPC: 2313200020 | QP: 10708 | Type: DSE | Scheme: UGCF/NEP
B.A. Multidisciplinary History,Histories of Regional Literature,2026,Semester 7,7,https://drive.google.com/file/d/1s_yU0vLo1tuqHu1drY63T4pivRHoXs_-/view,2026_sem-7_dse-1_upc-2313200022_qp-10710.pdf,UPC: 2313200022 | QP: 10710 | Type: DSE | Scheme: UGCF/NEP
B.A. Multidisciplinary History,Perspectives on South Indian Past I: The Cholas,2026,Semester 7,7,https://drive.google.com/file/d/1yqxc6TVPFSWtqP1b4GJA9HttBhwHPEc4/view,2026_sem-7_dse-5_upc-2313200019_qp-8808.pdf,UPC: 2313200019 | QP: 8808 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme Business Economics,Contemporary Policy and Institutional Framework,2026,Semester 3,3,https://drive.google.com/file/d/1UNPUtVzZUElWAAkaQUw1XiAxnNZRH5lJ/view,2026_sem-3_dsc_upc-2412252301_qp-6305_set-01.pdf,UPC: 2412252301 | QP: 6305 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Business Economics,Contemporary Policy and Institutional Framework,2026,Semester 3,3,https://drive.google.com/file/d/1ZrxE2BZrTR138BqBUyYtKm22jcNBqBBs/view,2026_sem-3_dsc_upc-2412252301_qp-6471_set-02.pdf,UPC: 2412252301 | QP: 6471 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Business Economics,Evolution of Policy and Institutional Framework,2026,Semester 5,5,https://drive.google.com/file/d/1yFOekn-dzUdoAzoauShg0d5L1PvBKYA2/view,2026_sem-5_dse_upc-2413250002_qp-6627.pdf,UPC: 2413250002 | QP: 6627 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme Business Economics,Contemporary Policy and Institutional Framework,2023,Semester 6,6,https://drive.google.com/file/d/1ewNbevZzFY5xdn8RtJlPNfIEjaA-gQJc/view,2023_sem-6_dse-4_upc-62417601.pdf,UPC: 62417601 | Type: DSE-4 | Scheme: Mixed (CBCS/UGCF)
B.A. Programme Business Economics,Contemporary Policy and Institutional Framework,2024,Semester 6,6,https://drive.google.com/file/d/1a66T4AFm-v-ORWs5Cll7-aKY4Iw7dgLM/view,2024_sem-6_dse_upc-62417601_qp-2131_set-01.pdf,UPC: 62417601 | QP: 2131 | Type: DSE | Scheme: CBCS
B.A. Programme Business Economics,Contemporary Policy and Institutional Framework,2024,Semester 6,6,https://drive.google.com/file/d/1SNqm15I6qzgj4jOCq01XYgz3BWQWQ5Wx/view,2024_sem-6_dse_upc-62417601_qp-2218_set-02.pdf,UPC: 62417601 | QP: 2218 | Type: DSE | Scheme: CBCS
B.A. Programme Business Economics,Business Economics,2026,Semester 7,7,https://drive.google.com/file/d/1mMoDIucXgqfY2GYhDDk51tuS95qbUMqY/view,2026_sem-7_dse_upc-2413250008_qp-8721_set-01.pdf,UPC: 2413250008 | QP: 8721 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme Business Economics,Business Economics,2026,Semester 7,7,https://drive.google.com/file/d/1CvpWQgSLZJH9-hCsFoShFyTv6vVUPsWg/view,2026_sem-7_dse_upc-2413250008_qp-10620_set-02.pdf,UPC: 2413250008 | QP: 10620 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme Economics,Basic Mathematics for Economic Analysis,2026,Semester 1,1,https://drive.google.com/file/d/1xFDark_j1rSI9e90u-NOZgEnEiTct-VU/view,2026_sem-1_dsc-2_upc-2272201102_qp-6751.pdf,UPC: 2272201102 | QP: 6751 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Introductory Microeconomics,2026,Semester 1,1,https://drive.google.com/file/d/1FoZqxdES9QTEgFqA4EKij-ZCngowj8p7/view,2026_sem-1_dsc-1_upc-2272201101_qp-6517.pdf,UPC: 2272201101 | QP: 6517 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Basic Statistics for Economics,2024,Semester 2,2,https://drive.google.com/file/d/1Q8muyodci3kJ__X7jsWhKWCN_6naF_By/view,2024_sem-2_dsc-4_upc-2272201202_qp-5026.pdf,UPC: 2272201202 | QP: 5026 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Introductory Macroeconomics,2023,Semester 2,2,https://drive.google.com/file/d/1F6aMd-Qd1Sva9p8tUUCpjSFDhzUL07wz/view,2023_sem-2_dsc-3-major-dsc-2-minor_upc-2272201201.pdf,UPC: 2272201201 | Type: DSC — Non-Major | Scheme: Mixed (CBCS/UGCF)
B.A. Programme Economics,Introductory Macroeconomics,2024,Semester 2,2,https://drive.google.com/file/d/101b0p2KlPpFnIVdjvSJvj5QpCnP6yZAj/view,2024_sem-2_dsc-3-major-dsc-2-minor_upc-2272201201_qp-4936_set-02.pdf,UPC: 2272201201 | QP: 4936 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Introductory Macroeconomics,2024,Semester 2,2,https://drive.google.com/file/d/1xABzd2YBOtCBSEiu-3oyeNBIBAumTv_f/view,2024_sem-2_dsc-3-major-dsc-2-minor_upc-2272201201_qp-4956_set-01.pdf,UPC: 2272201201 | QP: 4956 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Introductory Macroeconomics,2025,Semester 2,2,https://drive.google.com/file/d/13AqjJA4Zfic-fMX2hwXaA9SR46Y7IPKI/view,2025_sem-2_dsc-3-major-dsc-2-minor_upc-2272201201_qp-7666.pdf,UPC: 2272201201 | QP: 7666 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Fiscal Policy and Public Finance in India,2026,Semester 3,3,https://drive.google.com/file/d/1mR5dAf93rs-i_1l9gstRtiekO7PA3adB/view,2026_sem-iii-v-vii_dse-4_upc-2273102003_qp-6617.pdf,UPC: 2273102003 | QP: 6617 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Microeconomics I: Behavioural Foundations of Market Interaction,2026,Semester 3,3,https://drive.google.com/file/d/1nzhqdMaLk6iJMzajAYYhfkiIDH_-uscR/view,2026_sem-3_dsc-5-major-dsc-3-minor_upc-2272202301_qp-6302_set-01.pdf,UPC: 2272202301 | QP: 6302 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Microeconomics I: Behavioural Foundations of Market Interaction,2026,Semester 3,3,https://drive.google.com/file/d/1guU5YVN7penBzk0oi-SUuK9h2QXrBtGr/view,2026_sem-3_dsc-5-major-dsc-3-minor_upc-2272202301_qp-6468_set-02.pdf,UPC: 2272202301 | QP: 6468 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Microeconomics I: Behavioural Foundations of Market Interaction,2026,Semester 3,3,https://drive.google.com/file/d/1K59vDI3F8L-hxUv4vWjI9p46r7aRguMp/view,2026_sem-3_dsc-5-major-dsc-3-minor_upc-2272202301_qp-14153_set-03.pdf,UPC: 2272202301 | QP: 14153 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme Economics,Optimisation Method for Economics,2026,Semester 3,3,https://drive.google.com/file/d/1rVRTyi0xC4erTZ17_xHMGeACVg1AEMXL/view,2026_sem-3_dsc-6_upc-2272202302_qp-6718.pdf,UPC: 2272202302 | QP: 6718 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Basic Econometrics,2024,Semester 4,4,https://drive.google.com/file/d/1DHaVpfDcmg-esi0Mm2modikDAkQS1gz0/view,2024_sem-4_dsc-8_upc-2272202402_qp-4987.pdf,UPC: 2272202402 | QP: 4987 | Type: DSC-A or B | Scheme: UGCF/NEP
B.A. Programme Economics,Basic Econometrics,2025,Semester 4,4,https://drive.google.com/file/d/1ktK2LjYmfc1uoc850QdcBt6EvhCGTrXc/view,2025_sem-4_dsc-8_upc-2272202402_qp-7491.pdf,UPC: 2272202402 | QP: 7491 | Type: DSC-A/B | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Macroeconomics I: Foundations of Aggregate Income Determination,2024,Semester 4,4,https://drive.google.com/file/d/1dNL0gwEYisghhN1CRAa6y20RH3dbxqwE/view,2024_sem-4_dsc-7-major-dsc-4-minor_upc-2272202401_qp-4872_set-01.pdf,UPC: 2272202401 | QP: 4872 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Macroeconomics I: Foundations of Aggregate Income Determination,2024,Semester 4,4,https://drive.google.com/file/d/1GytBVP2tonA1Aq7F5dyUazQtuxc1acyN/view,2024_sem-4_dsc-7-major-dsc-4-minor_upc-2272202401_qp-4893_set-02.pdf,UPC: 2272202401 | QP: 4893 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Macroeconomics I: Foundations of Aggregate Income Determination,2025,Semester 4,4,https://drive.google.com/file/d/19SFi4LmFX0dFpm3h_xZncYHKXBRAufrS/view,2025_sem-4_dsc-7-major-dsc-4-minor_upc-2272202401_qp-7311_set-01.pdf,UPC: 2272202401 | QP: 7311 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Macroeconomics I: Foundations of Aggregate Income Determination,2025,Semester 4,4,https://drive.google.com/file/d/1VTQBqVsvHyziXZOMvqJb1EhZPhwVJYOv/view,2025_sem-4_dsc-7-major-dsc-4-minor_upc-2272202401_qp-7426_set-02.pdf,UPC: 2272202401 | QP: 7426 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Principles of Macroeconomics II,2024,Semester 4,4,https://drive.google.com/file/d/1eFveRXadSgAcXH02efxQyjvK5ZFd6d9C/view,2024_sem-4_ge-15_upc-62274403_qp-2298_set-01.pdf,UPC: 62274403 | QP: 2298 | Type: DSC | Scheme: CBCS/LOCF
B.A. Programme Economics,Principles of Macroeconomics II,2024,Semester 4,4,https://drive.google.com/file/d/1reuW_z1G_RFGhzJA08BzjKd6DoC0RLoG/view,2024_sem-4_ge-15_upc-62274403_qp-2351_set-02.pdf,UPC: 62274403 | QP: 2351 | Type: DSC | Scheme: CBCS/LOCF
B.A. Programme Economics,Economic Development and Policy in India-I,2026,Semester 5,5,https://drive.google.com/file/d/1nPeMhyPreuav1LAYaL2PPPq5irqHnofm/view,2026_sem-5_dsc_upc-62277503_qp-1493.pdf,UPC: 62277503 | QP: 1493 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Introductory Development Economics,2026,Semester 5,5,https://drive.google.com/file/d/1DhBwAWM13vBxwdS7Gv7ZomMbc7bXy4SR/view,2026_sem-5_dsc-10-major-dsc-5-minor_upc-2272203501_qp-6260_set-01.pdf,UPC: 2272203501 | QP: 6260 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Introductory Development Economics,2026,Semester 5,5,https://drive.google.com/file/d/1GSpaNHBFnV-hLHFQyHP4QSN1Mu0Ke8HX/view,2026_sem-5_dsc-10-major-dsc-5-minor_upc-2272203501_qp-6426_set-02.pdf,UPC: 2272203501 | QP: 6426 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Economic Development and Policy in India-II,2024,Semester 6,6,https://drive.google.com/file/d/1xwRVrGDBUCQ9zsJoczI2486mrozHc753/view,2024_sem-6_dse_upc-62277603_qp-2126_set-01.pdf,UPC: 62277603 | QP: 2126 | Type: DSE | Scheme: CBCS/LOCF
B.A. Programme Economics,Economic Development and Policy in India-II,2024,Semester 6,6,https://drive.google.com/file/d/1k4xMMwJhdaOm4lzZ3aTvVrZeXVEBfFEA/view,2024_sem-6_dse_upc-62277603_qp-2213_set-02.pdf,UPC: 62277603 | QP: 2213 | Type: DSE | Scheme: CBCS/LOCF
B.A. Programme Economics,Economy and Politics: Histories of Capitalism and Colonialism II,2023,Semester 6,6,https://drive.google.com/file/d/1ampMKyJKqloDxeiAJoeV_iYSSw3m1nq2/view,2023_sem-6_dse-2b_upc-62317640.pdf,UPC: 62317640 | Type: DSE-2B | Scheme: Mixed (CBCS/UGCF)
B.A. Programme Economics,Indian Growth and Development,2025,Semester 6,6,https://drive.google.com/file/d/1rO7RyF0N-YY9-ETDRqmriQAFYKA6Hg5y/view,2025_sem-6_dsc-12-major-dsc-6-minor_upc-2272203601_qp-7352_set-01.pdf,UPC: 2272203601 | QP: 7352 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Indian Growth and Development,2025,Semester 6,6,https://drive.google.com/file/d/1y28lWv_lDWOKlYlxnSJGZfVny1Wzgk2w/view,2025_sem-6_dsc-12-major-dsc-6-minor_upc-2272203601_qp-7389_set-02.pdf,UPC: 2272203601 | QP: 7389 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Intermediate Macroeconomics II: Policy Issues,2025,Semester 6,6,https://drive.google.com/file/d/1FKDi2_pGiFHLlSON0lId-wSGTQC4Wv_y/view,2025_sem-6_dsc-11_upc-2272203602_qp-7462.pdf,UPC: 2272203602 | QP: 7462 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme Economics,Public Finance,2024,Semester 6,6,https://drive.google.com/file/d/1sHFZZSqy4hLtpPJk9o162_VbY9JtAdwp/view,2024_sem-6_dse_upc-62277628_qp-2127_set-01.pdf,UPC: 62277628 | QP: 2127 | Type: DSE | Scheme: CBCS/LOCF
B.A. Programme Economics,Public Finance,2024,Semester 6,6,https://drive.google.com/file/d/1aLiuEhkBBKXNnRrcP-GQOeMMBOmzqfhH/view,2024_sem-6_dse_upc-62277628_qp-2214_set-02.pdf,UPC: 62277628 | QP: 2214 | Type: DSE | Scheme: CBCS/LOCF
B.A. Programme History,Ancient Societies,2026,Semester 1,1,https://drive.google.com/file/d/1rg6XHWZ8DiVQv1IiOOz6GOlcy0ZiLL5Z/view,2026_sem-1_dsc-2_upc-2312201102_qp-6758.pdf,UPC: 2312201102 | QP: 6758 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History of India from the Earliest Times up to 300 CE,2026,Semester 1,1,https://drive.google.com/file/d/1VDFA_nEGd4btDiXvDweIVXwELuO6UaTf/view,2026_sem-1_dsc-1_upc-2312201101_qp-6526.pdf,UPC: 2312201101 | QP: 6526 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History of India: 300 CE to 1200 CE,2023,Semester 2,2,https://drive.google.com/file/d/1Nk-4-jmDZXzeG_KlKOalqBFdiA38tto-/view,2023_sem-2_dsc-1_upc-62311204_set-04.pdf,UPC: 62311204 | Type: DSC/Core — Discipline Course I | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History of India: 300 CE to 1200 CE,2023,Semester 2,2,https://drive.google.com/file/d/1w0x9issROMPGHD9iQkVsevBDffJ_lYkX/view,2023_sem-2_dsc-1_upc-2312201201_qp-1418_set-01.pdf,UPC: 2312201201 | QP: 1418 | Type: DSC-Minor | Scheme: Mixed (CBCS/UGCF)
