id,college,course,subject,semester,semesterGroup,yearRange,pdfUrl,note,source,isShivaji,isKalindi,isANDC,isRamanujan
du-qb-0,DU Central,B. A Program Sociology,An Invitation to Sociology,I,Semester I,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1778057936.pdf,UPC 2302201101 | DSC/Core | DSC I | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1,DU Central,B. A Program Sociology,An Invitation to Sociology,I,Semester I,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1775472111.pdf,UPC 2302201101 | DSC/Core | DSC I | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-2,DU Central,B. A Program Sociology,An Invitation to Sociology,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1745300453.pdf,UPC 2302201101 | DSC/Core | DSC I | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-3,DU Central,B. A Program Sociology,An Invitation to Sociology,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742374360.pdf,UPC 2302201101 | DSC/Core | DSC I | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-4,DU Central,B. A Program Sociology,An Invitation to Sociology,I,Semester I,MAY-JUNE-2023 2023,https://qb.exam.du.ac.in/uploads/questions/1729584743.pdf,UPC 2302201101 | DSC/Core | DSC I | MAY-JUNE-2023 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-5,DU Central,B. A Program Sociology,Family and Marriage,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742290071.pdf,UPC 2302201102 | DSC/Core | DSC 2 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-6,DU Central,B. A Program Sociology,Family and Intimacy,I,Semester I,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784704759.pdf,UPC 2304001001 | DSE | GE 1 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-7,DU Central,B. A Program Sociology,Family and Intimacy,I,Semester I,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1772086184.pdf,UPC 2304001001 | DSE | GE 1 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-8,DU Central,B. A Program Sociology,Family and Intimacy,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1738309419.pdf,UPC 2304001001 | DSE | GE 1 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-9,DU Central,B. A Program Sociology,Family and Intimacy,I,Semester I,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732280531.pdf,UPC 2304001001 | DSE | GE 1 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-10,DU Central,B. A Program Sociology,Sociology and Everyday Life,I,Semester I,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1772086224.pdf,UPC 2304001002 | DSE | GE 2 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-11,DU Central,B. A Program Sociology,Sociology and Everyday Life,I,Semester I,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767351443.pdf,UPC 2304001002 | DSE | GE 2 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-12,DU Central,B. A Program Sociology,Sociology and Everyday Life,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1738309477.pdf,UPC 2304001002 | DSE | GE 2 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-13,DU Central,B. A Program Sociology,Understanding Indian Society,I,Semester I,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1772086256.pdf,UPC 2304001003 | DSE | GE 3 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-14,DU Central,B. A Program Sociology,Understanding Indian Society,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1738309636.pdf,UPC 2304001003 | DSE | GE 3 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-15,DU Central,B. A Program Sociology,Understanding Indian Society,I,Semester I,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732302857.pdf,UPC 2304001003 | DSE | GE 3 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-16,DU Central,B. A Program Sociology,Religion and Society,II,Semester II,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768295245.pdf,UPC 2302201202 | DSC/Core | DSC 4 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-17,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784870563.pdf,UPC 2302201201 | DSC/Core | DSC 3 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-18,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784185773.pdf,UPC 2302201201 | DSC/Core | DSC 3 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-19,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1764048302.pdf,UPC 2302201201 | DSC/Core | DSC 3 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-20,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2023 2023,https://qb.exam.du.ac.in/uploads/questions/1729666202.pdf,UPC 2302201201 | DSC/Core | DSC 3 | MAY-JUNE-2023 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-21,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784870563.pdf,UPC 2302201201 | DSC/Core | DSC 2 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-22,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784185773.pdf,UPC 2302201201 | DSC/Core | DSC 2 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-23,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1764048302.pdf,UPC 2302201201 | DSC/Core | DSC 2 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-24,DU Central,B. A Program Sociology,Sociology of India,II,Semester II,MAY-JUNE-2023 2023,https://qb.exam.du.ac.in/uploads/questions/1729666202.pdf,UPC 2302201201 | DSC/Core | DSC 2 | MAY-JUNE-2023 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-25,DU Central,B. A Program Sociology,"Gender, Power and Violence",II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784704728.pdf,UPC 2304001201 | DSE | GE 4 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-26,DU Central,B. A Program Sociology,"Gender, Power and Violence",II,Semester II,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767351494.pdf,UPC 2304001201 | DSE | GE 4 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-27,DU Central,B. A Program Sociology,"Gender, Power and Violence",II,Semester II,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732303123.pdf,UPC 2304001201 | DSE | GE 4 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-28,DU Central,B. A Program Sociology,Invitation to Sociological theory,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784704908.pdf,UPC 2304001203 | DSE | GE 6 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-29,DU Central,B. A Program Sociology,Invitation to Sociological theory,II,Semester II,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767351597.pdf,UPC 2304001203 | DSE | GE 6 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-30,DU Central,B. A Program Sociology,Invitation to Sociological theory,II,Semester II,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732303003.pdf,UPC 2304001203 | DSE | GE 6 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-31,DU Central,B. A Program Sociology,Sociology of Intimate life,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784704704.pdf,UPC 2304001202 | DSE | GE 5 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-32,DU Central,B. A Program Sociology,Sociology of Intimate life,II,Semester II,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783585463.pdf,UPC 2304001202 | DSE | GE 5 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-33,DU Central,B. A Program Sociology,Sociology of Intimate life,II,Semester II,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767351544.pdf,UPC 2304001202 | DSE | GE 5 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-34,DU Central,B. A Program Sociology,Sociology of Intimate life,II,Semester II,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732303065.pdf,UPC 2304001202 | DSE | GE 5 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-35,DU Central,B. A Program Sociology,Classical Sociological Thinkers,IIi,Semester IIi,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773419178.pdf,UPC 2302202301 | DSC/Core | DSC 5 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-36,DU Central,B. A Program Sociology,Classical Sociological Thinkers,IIi,Semester IIi,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742223630.pdf,UPC 2302202301 | DSC/Core | DSC 5 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-37,DU Central,B. A Program Sociology,Classical Sociological Thinkers (Major),III,Semester III,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773419178.pdf,UPC 2302202301 | DSC/Core | DSC 3 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-38,DU Central,B. A Program Sociology,Classical Sociological Thinkers (Major),III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742223630.pdf,UPC 2302202301 | DSC/Core | DSC 3 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-39,DU Central,B. A Program Sociology,Polity and Society,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742461571.pdf,UPC 2302202302 | DSC/Core | DSC 6 | NOV-DEC-2024 | SET-1 | 80 marks,upload,False,False,False,False
du-qb-40,DU Central,B. A Program Sociology,Cities and Society,III,Semester III,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784271420.pdf,UPC 2304002002 | DSE | GE 8 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-41,DU Central,B. A Program Sociology,Cities and Society,III,Semester III,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1774854000.pdf,UPC 2304002002 | DSE | GE 8 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-42,DU Central,B. A Program Sociology,Cities and Society,III,Semester III,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1752035463.pdf,UPC 2304002002 | DSE | GE 8 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-43,DU Central,B. A Program Sociology,Cities and Society,III,Semester III,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1751265941.pdf,UPC 2304002002 | DSE | GE 8 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-44,DU Central,B. A Program Sociology,Cities and Society,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742213921.pdf,UPC 2304002002 | DSE | GE 8 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-45,DU Central,B. A Program Sociology,Social Inequalities,III,Semester III,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784271391.pdf,UPC 2304002001 | DSE | GE 7 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-46,DU Central,B. A Program Sociology,Social Inequalities,III,Semester III,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1751265883.pdf,UPC 2304002001 | DSE | GE 7 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-47,DU Central,B. A Program Sociology,Social Inequalities,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742213863.pdf,UPC 2304002001 | DSE | GE 7 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-48,DU Central,B. A Program Sociology,Sociology and Social Policy,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742291061.pdf,UPC 2303100009 | DSE | DSE-09 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-49,DU Central,B. A Program Sociology,Sociology of Body,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742291007.pdf,UPC 2303100008 | DSE | DSE-08 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-50,DU Central,B. A Program Sociology,Sociology of Climate Change,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742214422.pdf,UPC 2304002003 | DSE | GE 9 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-51,DU Central,B. A Program Sociology,Sociology of Health and Medicine,III,Semester III,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784178234.pdf,UPC 2303102003 | DSE | DSE-03 | MAY-JUNE-2026 | SET-1 | 75 marks,upload,False,False,False,False
du-qb-52,DU Central,B. A Program Sociology,Sociology of Health and Medicine,III,Semester III,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1775494868.pdf,UPC 2303102003 | DSE | DSE-03 | NOV-DEC-2025 | SET-1 | 80 marks,upload,False,False,False,False
du-qb-53,DU Central,B. A Program Sociology,Sociology of Health and Medicine,III,Semester III,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1731853666.pdf,UPC 2303102003 | DSE | DSE-03 | MAY-JUNE-2024 | SET-1 | 80 marks,upload,False,False,False,False
du-qb-54,DU Central,B. A Program Sociology,Sociology of Work,III,Semester III,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1775494787.pdf,UPC 2303102002 | DSE | DSE-02 | NOV-DEC-2025 | SET-1 | 80 marks,upload,False,False,False,False
du-qb-55,DU Central,B. A Program Sociology,Urban Sociology,III,Semester III,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1775494531.pdf,UPC 2303102001 | DSE | DSE-01 | NOV-DEC-2025 | SET-1 | 80 marks,upload,False,False,False,False
du-qb-56,DU Central,B. A Program Sociology,Visual Culture,III,Semester III,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742290935.pdf,UPC 2303100007 | DSE | DSE-07 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-57,DU Central,B. A Program Sociology,Economic Sociology,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784702705.pdf,UPC 2302102402 | DSC/Core | DSC 8 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-58,DU Central,B. A Program Sociology,Economic Sociology,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783669177.pdf,UPC 2302102402 | DSC/Core | DSC 8 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-59,DU Central,B. A Program Sociology,Economic Sociology,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750828366.pdf,UPC 2302102402 | DSC/Core | DSC 8 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-60,DU Central,B. A Program Sociology,Economic Sociology,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750138969.pdf,UPC 2302102402 | DSC/Core | DSC 8 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-61,DU Central,B. A Program Sociology,Economic Sociology,IV,Semester IV,MAY-JUNE-2023 2023,https://qb.exam.du.ac.in/uploads/questions/1731998949.pdf,UPC 2302102402 | DSC/Core | DSC 8 | MAY-JUNE-2023 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-62,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784612974.pdf,UPC 2302202401 | DSC/Core | DSC 7 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-63,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783918035.pdf,UPC 2302202401 | DSC/Core | DSC 7 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-64,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750920156.pdf,UPC 2302202401 | DSC/Core | DSC 7 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-65,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750653782.pdf,UPC 2302202401 | DSC/Core | DSC 7 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-66,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732176099.pdf,UPC 2302202401 | DSC/Core | DSC 7 | MAY-JUNE-2024 | SET-2 | 90 marks,upload,False,False,False,False
du-qb-67,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732044406.pdf,UPC 2302202401 | DSC/Core | DSC 7 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-68,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784612974.pdf,UPC 2302202401 | DSC/Core | DSC 4 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-69,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783918035.pdf,UPC 2302202401 | DSC/Core | DSC 4 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-70,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750920156.pdf,UPC 2302202401 | DSC/Core | DSC 4 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-71,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750653782.pdf,UPC 2302202401 | DSC/Core | DSC 4 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-72,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732176099.pdf,UPC 2302202401 | DSC/Core | DSC 4 | MAY-JUNE-2024 | SET-2 | 90 marks,upload,False,False,False,False
du-qb-73,DU Central,B. A Program Sociology,Post Classical Sociological Thinkers,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732044406.pdf,UPC 2302202401 | DSC/Core | DSC 4 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-74,DU Central,B. A Program Sociology,Animals and Society,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784265234.pdf,UPC 2303100010 | DSE | DSE-10 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-75,DU Central,B. A Program Sociology,Animals and Society,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784017332.pdf,UPC 2303100010 | DSE | DSE-10 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-76,DU Central,B. A Program Sociology,Animals and Society,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767169031.pdf,UPC 2303100010 | DSE | DSE-10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-77,DU Central,B. A Program Sociology,Animals and Society,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1766997565.pdf,UPC 2303100010 | DSE | DSE-10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-78,DU Central,B. A Program Sociology,Animals and Society,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1749708503.pdf,UPC 2303100010 | DSE | DSE-10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-79,DU Central,B. A Program Sociology,Sociology of Care,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1765263940.pdf,UPC 2303100011 | DSE | DSE-11 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-80,DU Central,B. A Program Sociology,Sociology of Education,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784009121.pdf,UPC 2303102004 | DSE | DSE-04 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-81,DU Central,B. A Program Sociology,Sociology of Fashion,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1752035743.pdf,UPC 2304002006 | DSE | GE 12 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-82,DU Central,B. A Program Sociology,Sociology of Fashion,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732099668.pdf,UPC 2304002006 | DSE | GE 12 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-83,DU Central,B. A Program Sociology,Sociology of Media,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784009201.pdf,UPC 2303102006 | DSE | DSE-06 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-84,DU Central,B. A Program Sociology,Sociology of organizations,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1752035682.pdf,UPC 2304002005 | DSE | GE 11 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-85,DU Central,B. A Program Sociology,Sociology of organizations,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732099580.pdf,UPC 2304002005 | DSE | GE 11 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-86,DU Central,B. A Program Sociology,Sociology of Public Health,IV,Semester IV,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1752035592.pdf,UPC 2304002004 | DSE | GE 10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-87,DU Central,B. A Program Sociology,Sociology of Public Health,IV,Semester IV,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1732099508.pdf,UPC 2304002004 | DSE | GE 10 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-88,DU Central,B. A Program Sociology,Sociology of Social Movements,IV,Semester IV,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784009173.pdf,UPC 2303102005 | DSE | DSE-05 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-89,DU Central,B. A Program Sociology,Investigating Inequalities,V,Semester V,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BA_prog_Sociology/DSC/Major/DSC_V.pdf,UPC 2302203502 | DSC/Core | DSC 10,upload,False,False,False,False
du-qb-90,DU Central,B. A Program Sociology,Sociological Research I,V,Semester V,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1774245436.pdf,UPC 2302203501 | DSC/Core | DSC 9 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-91,DU Central,B. A Program Sociology,Sociological Research I,V,Semester V,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1749017932.pdf,UPC 2302203501 | DSC/Core | DSC 9 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-92,DU Central,B. A Program Sociology,Sociological Research I,V,Semester V,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1774245436.pdf,UPC 2302203501 | DSC/Core | DSC 5 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-93,DU Central,B. A Program Sociology,Sociological Research I,V,Semester V,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1749017932.pdf,UPC 2302203501 | DSC/Core | DSC 5 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-94,DU Central,B. A Program Sociology,Key Debates in Sociology,V,Semester V,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784271232.pdf,UPC 2304000009 | DSE | GE 15 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-95,DU Central,B. A Program Sociology,Key Debates in Sociology,V,Semester V,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1776925819.pdf,UPC 2304000009 | DSE | GE 15 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-96,DU Central,B. A Program Sociology,Key Debates in Sociology,V,Semester V,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1776059530.pdf,UPC 2304000009 | DSE | GE 15 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
